,rank,title,budget,IMDB_id,revenue,domesticRevenue,percentage,foreign,percentage2,bo_year
88,89,Maid to Order,0,tt0093476,9868521,9868521,100,-,-,1987
89,90,The Hidden,0,tt0093185,9747988,9747988,100,-,-,1987
90,91,From the Hip,0,tt0093051,9518342,9518342,100,-,-,1987
91,92,My Life as a Dog,0,tt0089606,8345266,8345266,100,-,-,1987
92,93,Teen Wolf Too,0,tt0094118,7888703,7888703,100,-,-,1987
93,94,House II The Second Story,0,tt0093220,7800000,7800000,100,-,-,1987
94,95,Wanted Dead or Alive,0,tt0094293,7555000,7555000,100,-,-,1987
95,96,Ironweed,0,tt0093277,7393346,7393346,100,-,-,1987
96,97,Whos That Girl,0,tt0094321,7305209,7305209,100,-,-,1987
97,98,Hiding Out,0,tt0093186,7019441,7019441,100,-,-,1987
98,99,Death Wish 4 The Crackdown,0,tt0092857,6880310,6880310,100,-,-,1987
99,100,The Chipmunk Adventure,0,tt0092752,6804312,6804312,100,-,-,1987
100,101,Assassination,0,tt0092585,6075793,6075793,100,-,-,1987
101,102,Evil Dead II,0,tt0092991,5923044,5923044,100,-,-,1987
102,103,Cry Freedom,0,tt0092804,5899797,5899797,100,-,-,1987
103,104,Wisdom,0,tt0092225,5715174,5715174,100,-,-,1987
104,105,Surrender,0,tt0094078,5711976,5711976,100,-,-,1987
105,106,Nadine,0,tt0093596,5669831,5669831,100,-,-,1987
106,107,The Sicilian,0,tt0093966,5406879,5406879,100,-,-,1987
107,108,Gardens of Stone,0,tt0093073,5262047,5262047,100,-,-,1987
108,109,Hollywood Shuffle,100000,tt0093200,5228617,5228617,100,-,-,1987
109,110,Jean de Florette,0,tt0091288,4940939,4940939,100,-,-,1987
110,111,Hannah and Her Sisters 1987 Re-release,0,tt0091167,4691838,4691838,100,-,-,1987
111,112,Leonard Part 6,0,tt0093405,4615255,4615255,100,-,-,1987
112,113,Rivers Edge,0,tt0091860,4600000,4600000,100,-,-,1987
113,114,Made in Heaven,0,tt0093467,4572845,4572845,100,-,-,1987
114,115,Death Before Dishonor,0,tt0092854,4546244,4546244,100,-,-,1987
115,116,The Dead,0,tt0092843,4370078,4370078,100,-,-,1987
116,117,The Color Purple 1987 Re-release,0,tt0088939,4292009,4292009,100,-,-,1987
117,118,Best Seller,0,tt0092641,4278150,4278150,100,-,-,1987
118,119,Hot Pursuit,0,tt0093215,4215849,4215849,100,-,-,1987
119,120,American Ninja 2 The Confrontation,0,tt0092548,4000000,4000000,100,-,-,1987
120,121,Manon of the Spring,0,tt0091480,3940542,3940542,100,-,-,1987
121,122,My Demon Lover,0,tt0093589,3922273,3922273,100,-,-,1987
122,123,North Shore,0,tt0093648,3832228,3832228,100,-,-,1987
123,124,The Monster Squad,0,tt0093560,3769990,3769990,100,-,-,1987
124,125,Allan Quatermain and the Lost City of Gold,0,tt0092534,3751699,3751699,100,-,-,1987
125,126,Three OClock High,0,tt0094138,3685862,3685862,100,-,-,1987
126,127,Big Shots,0,tt0092655,3390043,3390043,100,-,-,1987
127,128,Near Dark,5000000,tt0093605,3369307,3369307,100,-,-,1987
128,129,Wish You Were Here,0,tt0094331,3283832,3283832,100,-,-,1987
129,130,Pinocchio and the Emperor of the Night,0,tt0093743,3261638,3261638,100,-,-,1987
130,131,Barfly,0,tt0092618,3221568,3221568,100,-,-,1987
131,132,Malone,0,tt0093483,3060858,3060858,100,-,-,1987
132,133,Sign o the Times,0,tt0093970,3000073,3000073,100,-,-,1987
133,134,No Mans Land,0,tt0093638,2877571,2877571,100,-,-,1987
134,135,Heat,0,tt0093164,2793214,2793214,100,-,-,1987
135,136,The Allnighter,0,tt0092537,2700000,2700000,100,-,-,1987
136,137,Hello Mary Lou Prom Night II,0,tt0093176,2683519,2683519,100,-,-,1987
137,138,The Care Bears Adventure in Wonderland,0,tt0092723,2608000,2608000,100,-,-,1987
138,139,House of Games,0,tt0093223,2585639,2585639,100,-,-,1987
139,140,The Stepfather,0,tt0094035,2488740,2488740,100,-,-,1987
140,141,Maurice,0,tt0093512,2438304,2438304,100,-,-,1987
141,142,Dead of Winter,0,tt0092842,2413427,2413427,100,-,-,1987
142,143,The Kindred,0,tt0091343,2407024,2407024,100,-,-,1987
143,144,Weeds,0,tt0094304,2325444,2325444,100,-,-,1987
144,145,The Squeeze,0,tt0094021,2228951,2228951,100,-,-,1987
145,146,Dark Eyes,0,tt0093664,2201428,2201428,100,-,-,1987
146,147,Russkies,0,tt0093898,2189047,2189047,100,-,-,1987
147,148,Meatballs III Summer Job,0,tt0093516,2147228,2147228,100,-,-,1987
148,149,Morgan Stewarts Coming Home,0,tt0093567,2136381,2136381,100,-,-,1987
149,150,Date with an Angel,0,tt0092834,1988962,1988962,100,-,-,1987
150,151,The Curse,0,tt0092809,1930001,1930001,100,-,-,1987
151,152,Working Girls,0,tt0092238,1777378,1777378,100,-,-,1987
152,153,Hunk,0,tt0093231,1749956,1749956,100,-,-,1987
153,154,Personal Services,0,tt0093727,1744164,1744164,100,-,-,1987
154,155,The Big Town,0,tt0092656,1733017,1733017,100,-,-,1987
155,156,The Rosary Murders,0,tt0093881,1730337,1730337,100,-,-,1987
156,157,Matewan,0,tt0093509,1680358,1680358,100,-,-,1987
157,158,Prick Up Your Ears,0,tt0093776,1654743,1654743,100,-,-,1987
158,159,Making Mr. Right,0,tt0093477,1584970,1584970,100,-,-,1987
159,160,The Garbage Pail Kids Movie,0,tt0093072,1576615,1576615,100,-,-,1987
160,161,Three for the Road,0,tt0094140,1539000,1539000,100,-,-,1987
161,162,The Whistle Blower,0,tt0092206,1500000,1500000,100,-,-,1987
162,163,A Prayer for the Dying,0,tt0093771,1432687,1432687,100,-,-,1987
163,164,Ive Heard the Mermaids Singing,0,tt0093239,1408491,1408491,100,-,-,1987
164,165,Penitentiary III,0,tt0093714,1392616,1392616,100,-,-,1987
165,166,From a Whisper to a Scream,0,tt0091671,1355728,1355728,100,-,-,1987
166,167,The Whales of August,0,tt0094315,1338198,1338198,100,-,-,1987
167,168,Steele Justice,0,tt0094034,1327740,1327740,100,-,-,1987
168,169,China Girl,0,tt0092751,1262091,1262091,100,-,-,1987
169,170,Sammy and Rosie Get Laid,0,tt0093913,1196336,1196336,100,-,-,1987
170,171,Dancers,0,tt0092822,1190416,1190416,100,-,-,1987
171,172,Return to Horror High,0,tt0093854,1189709,1189709,100,-,-,1987
172,173,Nightflyers,0,tt0093626,1149470,1149470,100,-,-,1987
173,174,Street Smart,0,tt0094056,1119112,1119112,100,-,-,1987
174,175,Swimming to Cambodia,0,tt0094089,1092911,1092911,100,-,-,1987
175,176,84 Charing Cross Road,0,tt0090570,1083486,1083486,100,-,-,1987
176,177,Housekeeping,0,tt0093225,1083282,1083282,100,-,-,1987
177,178,Cross My Heart,0,tt0092802,1025762,1025762,100,-,-,1987
178,179,In the Mood,0,tt0093253,999382,999382,100,-,-,1987
179,180,Campus Man,0,tt0092717,989528,989528,100,-,-,1987
180,181,Million Dollar Mystery,0,tt0093539,989033,989033,100,-,-,1987
181,182,Gothic,0,tt0091142,916172,916172,100,-,-,1987
182,183,The Glass Menagerie,0,tt0093093,895904,895904,100,-,-,1987
183,184,Real Men,0,tt0093828,873903,873903,100,-,-,1987
184,185,Tough Guys Dont Dance,0,tt0094169,858250,858250,100,-,-,1987
185,186,The Barbarians,0,tt0092615,800000,800000,100,-,-,1987
186,187,Beyond Therapy,0,tt0092646,790000,790000,100,-,-,1987
187,188,The Hanoi Hilton,0,tt0093143,760000,760000,100,-,-,1987
188,189,Waiting for the Moon,0,tt0094286,751555,751555,100,-,-,1987
189,190,Chuck Berry Hail Hail Rock n Roll,0,tt0092758,719323,719323,100,-,-,1987
190,191,Siesta,0,tt0093969,700000,700000,100,-,-,1987
191,192,Oviri,0,tt0091712,583800,583800,100,-,-,1987
192,193,Steel Dawn,0,tt0094033,562187,562187,100,-,-,1987
193,194,Amazon Women on the Moon,0,tt0092546,548696,548696,100,-,-,1987
194,195,Devil in the Flesh,0,tt0090944,546904,546904,100,-,-,1987
195,196,Man on Fire,0,tt0093489,519596,519596,100,-,-,1987
196,197,The Killing Time,0,tt0093347,500283,500283,100,-,-,1987
197,198,September,0,tt0093940,486434,486434,100,-,-,1987
198,199,The Good Father,0,tt0093103,421201,421201,100,-,-,1987
199,200,Number One with a Bullet,0,tt0093658,410952,410952,100,-,-,1987
0,1,Who Framed Roger Rabbit,70000000,tt0096438,238092038,156452370,65.7,81639668,34.3,1988
1,2,Rain Man,25000000,tt0095953,172825435,172825435,100,-,-,1988
2,3,Coming to America,0,tt0094898,128152301,128152301,100,-,-,1988
3,4,Big,0,tt0094737,114968774,114968774,100,-,-,1988
4,5,Twins,15000000,tt0096320,111938388,111938388,100,-,-,1988
5,6,Crocodile Dundee II,0,tt0092493,109306210,109306210,100,-,-,1988
6,7,Die Hard,28000000,tt0095016,83008852,83008852,100,-,-,1988
7,8,The Naked Gun From the Files of Police Squad,0,tt0095705,78756177,78756177,100,-,-,1988
8,9,Cocktail,0,tt0094889,78222753,78222753,100,-,-,1988
9,10,Beetlejuice,0,tt0094721,73707461,73707461,100,-,-,1988
10,11,Working Girl,0,tt0096463,63779477,63779477,100,-,-,1988
11,12,A Fish Called Wanda,0,tt0095159,62493712,62493712,100,-,-,1988
12,13,Scrooged,0,tt0096061,60328558,60328558,100,-,-,1988
13,14,Willow,0,tt0096446,57269863,57269863,100,-,-,1988
14,15,Beaches,0,tt0094715,57041866,57041866,100,-,-,1988
15,16,Rambo III,63000000,tt0095956,53715611,53715611,100,-,-,1988
16,17,Oliver  Company,0,tt0095776,53279055,53279055,100,-,-,1988
17,18,Bull Durham,0,tt0094812,50888729,50888729,100,-,-,1988
18,19,A Nightmare on Elm Street 4 The Dream Master,0,tt0095742,49369899,49369899,100,-,-,1988
19,20,The Land Before Time,0,tt0095489,48092846,48092846,100,-,-,1988
20,21,Colors,0,tt0094894,46616067,46616067,100,-,-,1988
21,22,Young Guns,0,tt0096487,45661556,45661556,100,-,-,1988
22,23,Biloxi Blues,0,tt0094746,43184798,43184798,100,-,-,1988
23,24,Dirty Rotten Scoundrels,0,tt0095031,42039085,42039085,100,-,-,1988
24,25,The Great Outdoors,0,tt0095253,41455230,41455230,100,-,-,1988
25,26,Tequila Sunrise,0,tt0096244,41292551,41292551,100,-,-,1988
26,27,Big Business,0,tt0094739,40150487,40150487,100,-,-,1988
27,28,Bambi 1988 Re-release,0,tt0034492,39047150,39047150,100,-,-,1988
28,29,Midnight Run,0,tt0095631,38413606,38413606,100,-,-,1988
29,30,The Dead Pool,0,tt0094963,37903295,37903295,100,-,-,1988
30,31,Red Heat,0,tt0095963,34994648,34994648,100,-,-,1988
31,32,Dangerous Liaisons,0,tt0094947,34670720,34670720,100,-,-,1988
32,33,Mississippi Burning,0,tt0095647,34603943,34603943,100,-,-,1988
33,34,Childs Play,0,tt0094862,33244684,33244684,100,-,-,1988
34,35,The Accidental Tourist,0,tt0094606,32632093,32632093,100,-,-,1988
35,36,The Accused,0,tt0094608,32078318,32078318,100,-,-,1988
36,37,Shoot to Kill,0,tt0096098,29300090,29300090,100,-,-,1988
37,38,Ernest Saves Christmas,0,tt0095107,28202109,28202109,100,-,-,1988
38,39,Betrayed,0,tt0094731,25816139,25816139,100,-,-,1988
39,40,Funny Farm,0,tt0095188,25537221,25537221,100,-,-,1988
40,41,Alien Nation,0,tt0094631,25216243,25216243,100,-,-,1988
41,42,Gorillas in the Mist,0,tt0095243,24720479,24720479,100,-,-,1988
42,43,The Fox and the Hound 1988 Re-release,0,tt0082406,23556988,23556988,100,-,-,1988
43,44,License to Drive,0,tt0095519,22433275,22433275,100,-,-,1988
44,45,Short Circuit 2,0,tt0096101,21630088,21630088,100,-,-,1988
45,46,Married to the Mob,0,tt0095593,21486757,21486757,100,-,-,1988
46,47,Punchline,0,tt0095927,21042667,21042667,100,-,-,1988
47,48,The Presidio,0,tt0095897,20324096,20324096,100,-,-,1988
48,49,Action Jackson,0,tt0094612,20256975,20256975,100,-,-,1988
49,50,Tucker The Man and His Dream,0,tt0096316,19652638,19652638,100,-,-,1988
50,51,The Serpent and the Rainbow,0,tt0096071,19595031,19595031,100,-,-,1988
51,52,Police Academy 5 Assignment Miami Beach,0,tt0095882,19510371,19510371,100,-,-,1988
52,53,Friday the 13th Part VII The New Blood,0,tt0095179,19170001,19170001,100,-,-,1988
53,54,Cocoon The Return,0,tt0094890,18924919,18924919,100,-,-,1988
54,55,The Seventh Sign,0,tt0096073,18875011,18875011,100,-,-,1988
55,56,Above the Law,0,tt0094602,18869631,18869631,100,-,-,1988
56,57,Halloween 4 The Return of Michael Myers,5000000,tt0095271,17768757,17768757,100,-,-,1988
57,58,Frantic,0,tt0095174,17637950,17637950,100,-,-,1988
58,59,Johnny Be Good,0,tt0095409,17550399,17550399,100,-,-,1988
59,60,For Keeps,0,tt0095169,17514553,17514553,100,-,-,1988
60,61,Crossing Delancey,0,tt0094921,16262415,16262415,100,-,-,1988
61,62,Bright Lights Big City,0,tt0094799,16118077,16118077,100,-,-,1988
62,63,Shes Having a Baby,0,tt0096094,16031707,16031707,100,-,-,1988
63,64,Masquerade,0,tt0095599,15855828,15855828,100,-,-,1988
64,65,Big Top Pee-wee,0,tt0094744,15122324,15122324,100,-,-,1988
65,66,Arthur 2 On the Rocks,0,tt0094678,14681192,14681192,100,-,-,1988
66,67,School Daze,0,tt0096054,14545844,14545844,100,-,-,1988
67,68,Poltergeist III,0,tt0095889,14114488,14114488,100,-,-,1988
68,69,Stand and Deliver,0,tt0094027,13994920,13994920,100,-,-,1988
69,70,My Stepmother Is an Alien,0,tt0095687,13854000,13854000,100,-,-,1988
70,71,The Milagro Beanfield War,0,tt0095638,13825794,13825794,100,-,-,1988
71,72,Return to Snowy River,0,tt0095993,13687027,13687027,100,-,-,1988
72,73,Vice Versa,0,tt0096380,13664060,13664060,100,-,-,1988
73,74,Im Gonna Git You Sucka,0,tt0095348,13030057,13030057,100,-,-,1988
74,75,They Live,0,tt0096256,13008928,13008928,100,-,-,1988
75,76,Mystic Pizza,0,tt0095690,12793213,12793213,100,-,-,1988
76,77,D.O.A.,0,tt0094933,12706478,12706478,100,-,-,1988
77,78,Everybodys All-American,0,tt0095119,12638294,12638294,100,-,-,1988
78,79,Casual Sex,0,tt0094846,12277096,12277096,100,-,-,1988
79,80,Hellbound Hellraiser II,0,tt0095294,12090735,12090735,100,-,-,1988
80,81,Bloodsport,0,tt0092675,11806119,11806119,100,-,-,1988
81,82,Caddyshack II,0,tt0094824,11798302,11798302,100,-,-,1988
82,83,Moon Over Parador,0,tt0095654,11444204,11444204,100,-,-,1988
83,84,The Couch Trip,0,tt0094910,11005304,11005304,100,-,-,1988
84,85,Moving,0,tt0095662,10815378,10815378,100,-,-,1988
85,86,Iron Eagle II,0,tt0095382,10497324,10497324,100,-,-,1988
86,87,Shakedown,0,tt0096087,10068039,10068039,100,-,-,1988
87,88,The Unbearable Lightness of Being,0,tt0096332,10006806,10006806,100,-,-,1988
88,89,Bad Dreams,0,tt0094701,9797098,9797098,100,-,-,1988
89,90,Return of the Living Dead II,0,tt0095990,9205924,9205924,100,-,-,1988
90,91,Switching Channels,0,tt0096203,9129999,9129999,100,-,-,1988
91,92,Salsa,0,tt0096030,8892589,8892589,100,-,-,1988
92,93,Clean and Sober,0,tt0094884,8674093,8674093,100,-,-,1988
93,94,U2 Rattle and Hum,0,tt0096328,8600823,8600823,100,-,-,1988
94,95,High Spirits,0,tt0095304,8578231,8578231,100,-,-,1988
95,96,Without a Clue,0,tt0096454,8539181,8539181,100,-,-,1988
96,97,The Last Temptation of Christ,0,tt0095497,8373585,8373585,100,-,-,1988
97,98,Satisfaction,0,tt0096037,8253123,8253123,100,-,-,1988
98,99,The Blob,0,tt0094761,8247943,8247943,100,-,-,1988
99,100,Dead Ringers,0,tt0094964,8038508,8038508,100,-,-,1988
100,101,A New Life,0,tt0095726,7721852,7721852,100,-,-,1988
101,102,Stealing Home,0,tt0096171,7467504,7467504,100,-,-,1988
102,103,Phantasm II,0,tt0095863,7282851,7282851,100,-,-,1988
103,104,Off Limits,0,tt0095774,7242035,7242035,100,-,-,1988
104,105,Women on the Verge of a Nervous Breakdown,0,tt0095675,7179298,7179298,100,-,-,1988
105,106,A Cry in the Dark,0,tt0094924,6908797,6908797,100,-,-,1988
106,107,Hairspray,0,tt0095270,6671108,6671108,100,-,-,1988
107,108,Fresh Horses,0,tt0095178,6640346,6640346,100,-,-,1988
108,109,Hot to Trot,0,tt0095326,6436211,6436211,100,-,-,1988
109,110,Mac and Me,0,tt0095560,6424112,6424112,100,-,-,1988
110,111,The Unholy,0,tt0096340,6337299,6337299,100,-,-,1988
111,112,A Night in the Life of Jimmy Reardon,0,tt0095736,6264058,6264058,100,-,-,1988
112,113,Braddock Missing in Action III,0,tt0094792,6193901,6193901,100,-,-,1988
113,114,1969,0,tt0094594,5979011,5979011,100,-,-,1988
114,115,The Rescue,0,tt0095981,5855392,5855392,100,-,-,1988
115,116,Eight Men Out,0,tt0095082,5680515,5680515,100,-,-,1988
116,117,Elvira Mistress of the Dark,0,tt0095088,5596267,5596267,100,-,-,1988
117,118,Heartbreak Hotel,0,tt0095288,5509417,5509417,100,-,-,1988
118,119,Monkey Shines,0,tt0095652,5344577,5344577,100,-,-,1988
119,120,Hero and the Terror,0,tt0095296,5301200,5301200,100,-,-,1988
120,121,Claras Heart,0,tt0094882,5194491,5194491,100,-,-,1988
121,122,Torch Song Trilogy,0,tt0096289,4868450,4865997,99.9,2453,0.1,1988
122,123,The Good Mother,0,tt0095238,4764606,4764606,100,-,-,1988
123,124,Sunset,16000000,tt0096193,4594452,4594452,100,-,-,1988
124,125,Goodbye Children,0,tt0092593,4542825,4542825,100,-,-,1988
125,126,Babettes Feast,0,tt0092603,4398938,4398938,100,-,-,1988
126,127,Bat21,0,tt0094712,3966256,3966256,100,-,-,1988
127,128,Memories of Me,0,tt0095613,3965604,3965604,100,-,-,1988
128,129,Feds,0,tt0095145,3838793,3838793,100,-,-,1988
129,130,Critters 2 The Main Course,0,tt0094919,3813293,3813293,100,-,-,1988
130,131,Sweet Hearts Dance,0,tt0096200,3790493,3790493,100,-,-,1988
131,132,Imagine John Lennon,0,tt0095360,3754125,3753977,100,148,0.1,1988
132,133,Dead Heat,0,tt0094961,3588626,3588626,100,-,-,1988
133,134,Bagdad Cafe,0,tt0095801,3587303,3587303,100,-,-,1988
134,135,Tougher Than Leather,0,tt0096291,3582760,3582760,100,-,-,1988
135,136,The New Adventures of Pippi Longstocking,0,tt0093744,3569939,3569939,100,-,-,1988
136,137,Madame Sousatzka,0,tt0095564,3548238,3548238,100,-,-,1988
137,138,Things Change,0,tt0096259,3527886,3527886,100,-,-,1988
138,139,The Big Blue,0,tt0095250,3500000,3500000,100,-,-,1988
139,140,Talk Radio,0,tt0096219,3468572,3468572,100,-,-,1988
140,141,Pumpkinhead,0,tt0095925,3385516,3385516,100,-,-,1988
141,142,Wings of Desire,0,tt0093191,3212686,3210139,99.9,2547,0.1,1988
142,143,Night of the Demons,0,tt0093624,3109904,3109904,100,-,-,1988
143,144,White Mischief,5300000,tt0094317,3107551,3107551,100,-,-,1988
144,145,Dominick and Eugene,0,tt0095050,3076031,3076031,100,-,-,1988
145,146,Messenger of Death,0,tt0095626,3074681,3074681,100,-,-,1988
146,147,Running on Empty,0,tt0096018,2835116,2835116,100,-,-,1988
147,148,The Manchurian Candidate 1988 Re-release,0,tt0056218,2757256,2757256,100,-,-,1988
148,149,18 Again,0,tt0094593,2567099,2567099,100,-,-,1988
149,150,Kansas,0,tt0095428,2432536,2432536,100,-,-,1988
150,151,A World Apart,0,tt0096464,2326860,2326860,100,-,-,1988
151,152,Bird,0,tt0094747,2181286,2181286,100,-,-,1988
152,153,Salaam Bombay,0,tt0096028,2080046,2080046,100,-,-,1988
153,154,Pelle the Conqueror,0,tt0093713,2053931,2053931,100,-,-,1988
154,155,The Moderns,0,tt0095649,2011497,2011497,100,-,-,1988
155,156,Vibes,0,tt0096378,1883811,1883811,100,-,-,1988
156,157,Stormy Monday,0,tt0096180,1791328,1791328,100,-,-,1988
157,158,Little Nikita,0,tt0095532,1733070,1733070,100,-,-,1988
158,159,Lady in White,0,tt0095484,1705139,1705139,100,-,-,1988
159,160,Vincent,0,tt0094269,1577480,1577480,100,-,-,1988
160,161,Another Woman,0,tt0094663,1562749,1562749,100,-,-,1988
161,162,A Handful of Dust,0,tt0095274,1560700,1560700,100,-,-,1988
162,163,Two Moon Junction,0,tt0096324,1547397,1547397,100,-,-,1988
163,164,Pascalis Island,0,tt0095827,1451857,1451857,100,-,-,1988
164,165,Midnight Crossing,0,tt0095629,1328001,1328001,100,-,-,1988
165,166,Patty Hearst,0,tt0095836,1223326,1223326,100,-,-,1988
166,167,Mr. North,0,tt0095665,1221366,1221366,100,-,-,1988
167,168,A Time of Destiny,0,tt0096271,1212487,1212487,100,-,-,1988
168,169,The Thin Blue Line,0,tt0096257,1209846,1209846,100,-,-,1988
169,170,The Lair of the White Worm,2500000,tt0095488,1189315,1189315,100,-,-,1988
170,171,The Wrong Guys,0,tt0096466,1152786,1152786,100,-,-,1988
171,172,Aria,0,tt0092580,1028679,1028679,100,-,-,1988
172,173,Little Dorrit,0,tt0095530,1025228,1025228,100,-,-,1988
173,174,Five Corners,0,tt0093029,969205,969205,100,-,-,1988
174,175,Appointment with Death,0,tt0094669,960040,960040,100,-,-,1988
175,176,Watchers,0,tt0096425,940173,940173,100,-,-,1988
176,177,Julia and Julia,0,tt0093092,901364,901364,100,-,-,1988
177,178,Boyfriends and Girlfriends,0,tt0092550,823243,823243,100,-,-,1988
178,179,Waxwork,0,tt0096426,808114,808114,100,-,-,1988
179,180,Bulletproof,0,tt0094813,807947,807947,100,-,-,1988
180,181,Sister Sister,0,tt0093980,743445,743445,100,-,-,1988
181,182,And God Created Woman,0,tt0092559,717376,717376,100,-,-,1988
182,183,Split Decisions,0,tt0096161,695822,695822,100,-,-,1988
183,184,Maniac Cop,0,tt0095583,671382,671382,100,-,-,1988
184,185,Spellbinder,0,tt0096152,657446,657446,100,-,-,1988
185,186,Da,0,tt0094934,644532,644532,100,-,-,1988
186,187,Spike of Bensonhurst,0,tt0096156,623112,623112,100,-,-,1988
187,188,Powaqqatsi,0,tt0095895,589244,589244,100,-,-,1988
188,189,Pound Puppies and the Legend of Big Paw,0,tt0095894,586938,586938,100,-,-,1988
189,190,Buster,0,tt0094819,540000,540000,100,-,-,1988
190,191,The House on Carroll Street,0,tt0095333,459824,459824,100,-,-,1988
191,192,Full Moon in Blue Water,0,tt0095186,450726,450726,100,-,-,1988
192,193,Track 29,5000000,tt0096294,429028,429028,100,-,-,1988
193,194,Tiger Warsaw,0,tt0096267,422667,422667,100,-,-,1988
194,195,Aloha Summer,0,tt0094637,418379,418379,100,-,-,1988
195,196,Some Girls,0,tt0098356,401421,401421,100,-,-,1988
196,197,The Decline of Western Civilization Part II The Metal Years,500000,tt0094980,373743,373743,100,-,-,1988
197,198,Gandahar,0,tt0095525,370698,370698,100,-,-,1988
198,199,The Family,0,tt0093004,346730,346730,100,-,-,1988
199,200,The Deceivers,0,tt0094979,346297,346297,100,-,-,1988
0,1,Batman,35000000,tt0096895,251188924,251188924,100,-,-,1989
1,2,Indiana Jones and the Last Crusade,48000000,tt0097576,197171806,197171806,100,-,-,1989
